O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,alpha_new,beta_new,gamma_new,dv_rating_new,time_based_score,observed_penetration_score
15-1252.00,Software Developers                                                                                        ,0.7894736842105263,0.8684210526315789,0.9473684210526316,0.0526315789473684,0.4473684210526315,0.8421052631578947,0.6842105263157895,0.7105263157894737,0.7368421052631579,0.7105263157894737,0.8467371604463768,0.23705849295666268
15-1253.00,Software Quality Assurance Analysts and Testers                                                            ,0.8070175438596491,0.8771929824561403,0.9473684210526316,0.3157894736842105,0.6140350877192982,0.912280701754386,0.6333333333333333,0.8,0.9666666666666668,0.8,0.7926265040723366,0.3222827710922342
15-1254.00,Web Developers                                                                                             ,0.8653846153846154,0.9326923076923076,1.0,0.3076923076923077,0.6346153846153847,0.9615384615384616,0.7878787878787878,0.8787878787878788,0.9696969696969696,0.896551724137931,0.9535242741546173,0.5214788802133328
15-1255.00,Web and Digital Interface Designers                                                                        ,0.6666666666666666,0.8333333333333333,1.0,0.3666666666666666,0.6833333333333333,1.0,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,,
15-1255.01,Video Game Designers                                                                                       ,0.3333333333333333,0.6666666666666666,1.0,0.1666666666666666,0.5833333333333333,1.0,0.5416666666666666,0.6875,0.8333333333333334,0.6875,0.7721489462147508,0.07338418383185114
15-1299.01,Web Administrators                                                                                         ,0.8260869565217391,0.9130434782608696,1.0,0.4347826086956521,0.6739130434782609,0.9130434782608696,0.6111111111111112,0.8055555555555556,1.0,0.8142857142857143,0.8083716624372291,0.46040273670459086
15-1299.02,Geographic Information Systems Technologists and Technicians                                               ,0.1851851851851851,0.5925925925925926,1.0,0.2407407407407407,0.6018518518518519,0.9629629629629628,0.3666666666666666,0.6666666666666666,0.9666666666666668,0.6724137931034483,0.5899895777181183,0.3784230804473575
15-1299.03,Document Management Specialists                                                                            ,0.2222222222222222,0.6111111111111112,1.0,0.3555555555555555,0.6777777777777778,1.0,0.5416666666666666,0.7291666666666666,0.9166666666666666,0.717391304347826,0.6826869074838418,0.28691395833818867
15-1299.04,Penetration Testers                                                                                        ,0.6363636363636364,0.7954545454545455,0.9545454545454546,0.3181818181818182,0.5909090909090909,0.8636363636363636,0.5909090909090909,0.75,0.9090909090909092,0.75,,
15-1299.05,Information Security Engineers                                                                             ,0.35,0.675,1.0,0.3,0.625,0.95,0.35,0.675,1.0,0.675,0.6265718647228613,0.0
15-1299.06,Digital Forensics Analysts                                                                                 ,0.45,0.7250000000000001,1.0,0.35,0.65,0.95,0.45,0.7,0.95,0.7,,
15-1299.07,Blockchain Engineers                                                                                       ,0.9411764705882352,0.9705882352941176,1.0,0.2352941176470588,0.5294117647058824,0.8235294117647058,0.8823529411764706,0.9411764705882352,1.0,0.9411764705882353,,
15-1299.08,Computer Systems Engineers/Architects                                                                      ,0.5357142857142857,0.7678571428571428,1.0,0.2142857142857142,0.5714285714285714,0.9285714285714284,0.6071428571428571,0.7678571428571429,0.9285714285714286,0.7678571428571429,0.7842514318141129,0.23944725088711352
15-1299.09,Information Technology Project Managers                                                                    ,0.1428571428571428,0.5714285714285714,1.0,0.0476190476190476,0.4523809523809523,0.8571428571428571,0.4285714285714285,0.6904761904761905,0.9523809523809524,0.6904761904761905,0.6622644550397003,0.32066243070978956
15-2011.00,Actuaries                                                                                                  ,0.0,0.5,1.0,0.2222222222222222,0.537037037037037,0.8518518518518519,0.3333333333333333,0.6111111111111112,0.8888888888888888,0.6,0.7023927582440257,0.10406409585078545
15-2021.00,Mathematicians                                                                                             ,1.0,1.0,1.0,0.3809523809523809,0.6904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.41975325009589626
15-2031.00,Operations Research Analysts                                                                               ,0.2580645161290322,0.6290322580645161,1.0,0.2580645161290322,0.6290322580645161,1.0,0.8235294117647058,0.9117647058823528,1.0,0.90625,0.8722903681243587,0.2388897450726365
15-2041.00,Statisticians                                                                                              ,0.5789473684210527,0.7894736842105263,1.0,0.4736842105263157,0.7105263157894737,0.9473684210526316,0.8421052631578947,0.868421052631579,0.8947368421052632,0.868421052631579,0.9456374384581652,0.294433823708938
15-2041.01,Biostatisticians                                                                                           ,0.32,0.66,1.0,0.6,0.74,0.88,0.76,0.8,0.84,0.8,0.8435845658090123,0.041264348851698975
15-2051.00,Data Scientists                                                                                            ,0.5,0.75,1.0,0.25,0.59375,0.9375,0.9375,0.9375,0.9375,0.9375,,
15-2051.01,Business Intelligence Analysts                                                                             ,0.3939393939393939,0.696969696969697,1.0,0.2121212121212121,0.5757575757575758,0.9393939393939394,0.6111111111111112,0.8055555555555556,1.0,0.7941176470588235,0.6795618095147784,0.7312426213851603
15-2051.02,Clinical Data Managers                                                                                     ,0.275,0.6375000000000001,1.0,0.4,0.5750000000000001,0.75,0.6521739130434783,0.782608695652174,0.9130434782608696,0.7619047619047619,0.6243627169767646,0.37081249233601166
15-2099.01,Bioinformatics Technicians                                                                                 ,0.7666666666666666,0.8666666666666667,0.9666666666666668,0.3333333333333333,0.65,0.9666666666666668,0.7407407407407407,0.8148148148148148,0.8888888888888888,0.8421052631578947,0.9281240599018047,0.6604468968243188
17-1011.00,"Architects, Except Landscape and Naval                                                                   ",0.0697674418604651,0.4883720930232558,0.9069767441860463,0.1627906976744186,0.4302325581395348,0.6976744186046512,0.3448275862068966,0.5862068965517241,0.8275862068965517,0.5625,0.5625045277679069,0.13277879941208734
17-1012.00,Landscape Architects                                                                                       ,0.0,0.4210526315789473,0.8421052631578947,0.0526315789473684,0.3684210526315789,0.6842105263157894,0.2631578947368421,0.4473684210526316,0.631578947368421,0.4473684210526316,0.41262493835316866,0.0
17-1021.00,Cartographers and Photogrammetrists                                                                        ,0.04,0.52,1.0,0.08,0.46,0.84,0.2941176470588235,0.5882352941176471,0.8823529411764706,0.5714285714285714,0.5607707904924969,0.055227928539562245
17-1022.00,Surveyors                                                                                                  ,0.1111111111111111,0.4888888888888889,0.8666666666666667,0.1333333333333333,0.4333333333333333,0.7333333333333334,0.4814814814814814,0.5555555555555556,0.6296296296296297,0.5416666666666666,0.6059365939978766,0.00010727896159558095
17-1022.01,Geodetic Surveyors                                                                                         ,0.1875,0.53125,0.875,0.1875,0.40625,0.625,0.6875,0.78125,0.875,0.78125,0.7875626893018743,0.0
17-2011.00,Aerospace Engineers                                                                                        ,0.2142857142857142,0.5714285714285714,0.9285714285714284,0.1428571428571428,0.5178571428571428,0.8928571428571428,0.5416666666666666,0.6666666666666666,0.7916666666666666,0.7222222222222222,0.8605702569946092,0.03498274084561044
17-2021.00,Agricultural Engineers                                                                                     ,0.074074074074074,0.4259259259259259,0.7777777777777777,0.0,0.3333333333333333,0.6666666666666666,0.0666666666666666,0.2,0.3333333333333333,0.21428571428571427,0.21023701572446887,0.0
17-2031.00,Bioengineers and Biomedical Engineers                                                                      ,0.2307692307692307,0.5897435897435898,0.9487179487179488,0.2564102564102564,0.5384615384615384,0.8205128205128205,0.6666666666666666,0.75,0.8333333333333334,0.75,0.7451036584847397,0.09661777774776924
17-2041.00,Chemical Engineers                                                                                         ,0.0769230769230769,0.4615384615384615,0.8461538461538463,0.0769230769230769,0.3461538461538461,0.6153846153846154,0.4615384615384615,0.6153846153846154,0.7692307692307693,0.6153846153846154,0.48400740251774915,0.0
